Timestamp: 835.4575, Position: (-355.15, 45.00, -107.38), Speed: 0.808786, Slider Value: 50, Phase: MoveToInitial, Scenario: 3
Timestamp: 921.2744, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.2887, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.3029, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.3167, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.3306, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.3444, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.358, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.3723, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.3865, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.4003, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.4143, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.4319, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.4556, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.4692, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.4833, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.4971, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.511, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.5251, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.5391, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.5532, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.5674, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.5811, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.5948, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.6092, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.6232, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.6404, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.6512, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.6644, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.6777, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.6919, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.7063, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.7202, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.7343, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.7484, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.7618, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.7759, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.79, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.8042, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.8179, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.8318, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.8505, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.8758, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.8895, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.9031, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.9169, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.9305, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.9446, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.9581, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.9721, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 921.9858, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.0136, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.027, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.0412, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.0585, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.0695, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.0826, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.0963, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.1097, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.1246, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.1381, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.1523, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.1664, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.1801, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.1937, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.2076, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.2217, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.2357, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.2496, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.2672, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.2909, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.3046, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.3186, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.3328, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.3465, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.3605, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.3744, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.3887, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.4026, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.4168, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.4303, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.4443, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.458, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.4758, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.4863, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.4999, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.5139, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.5273, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.5412, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.5557, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.5696, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.5837, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.5975, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.6115, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.6253, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.6393, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.6534, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.6674, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.6854, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.7081, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.7221, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.7363, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.7503, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.7645, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.7783, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.7924, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.8063, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.8204, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.8342, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.8482, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.8619, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.8759, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.8937, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.904, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.9175, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.9312, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.9454, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.9589, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.9731, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 922.9873, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.0013, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.0151, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.0292, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.0429, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.0571, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.0711, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.0849, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.1024, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.113, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.1259, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.14, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.1541, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.1682, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.1823, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.196, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.2094, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.2241, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.2379, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.252, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.2662, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.28, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.2936, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.3116, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.3347, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.3486, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.363, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.3765, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.3906, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.4051, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.419, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.4326, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.4468, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.4603, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.4744, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.4885, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.5025, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.52, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.5307, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.5438, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.5583, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.5719, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.5861, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.5999, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.6136, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.6277, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.6416, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.6557, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.67, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.6843, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.6976, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.7115, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.7292, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.7527, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.7667, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.7806, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.7945, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.8086, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.8227, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.8367, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.8507, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.8645, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.8784, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.892, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.9065, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.9205, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.9379, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.9485, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.9618, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.9758, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 923.9891, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 924.0033, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 924.0173, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 924.0316, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 924.0451, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 924.0589, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 924.0735, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 924.0875, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 924.1012, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 924.1151, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 924.1292, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 924.1467, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 924.1703, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 924.1842, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 924.1983, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 924.2122, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 924.2256, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 924.24, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
Timestamp: 924.2543, Position: (-110.24, 59.09, -107.38), Speed: 0, Slider Value: 100, Phase: MoveToFinal, Scenario: 3
